unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1788787843.0774043,0.00359,0.00974,-1.00359,-0.00965,0.00079,-0.01705
1788787843.2009902,-0.01073,0.01649,-1.00605,0.00562,0.00029,0.00589
1788787843.2699625,-0.01295,0.00711,-1.00446,-0.0048,0.01276,0.02064
1788787843.412344,-0.01623,0.00755,-0.98906,0.02358,0.01516,0.01547
1788787843.4708157,-0.00556,-0.00122,-1.00061,-0.01196,0.00201,0.01985
1788787843.6143734,-0.02295,0.00634,-0.9995,0.01535,0.00184,0.00402
1788787843.6774862,-0.01693,-0.00848,-1.00087,-0.00017,0.01295,0.01574
1788787843.7914596,-0.02583,0.00897,-0.98733,0.02001,-0.01298,0.00389
1788787843.902337,0.01128,-0.00077,-1.00541,0.00379,0.00451,0.01247
1788787843.9734843,-0.01292,0.00638,-1.0023,0.00361,0.00484,-0.00235
1788787844.095262,-0.02919,0.01721,-0.99883,0.0129,0.00066,-0.01573
1788787844.1743486,-0.01829,0.00123,-1.00015,-5e-05,0.00815,-0.00095
1788787844.274938,-0.00845,0.0072,-0.99614,0.01376,0.01482,0.00403
1788787844.4098656,0.00589,0.02258,-1.00279,0.00236,0.00668,-0.00779
1788787844.4834535,-0.01683,0.02181,-0.98515,0.01447,0.00577,-0.0104
1788787844.5927618,-0.00412,0.02422,-1.00397,-0.00649,0.01396,-0.01227
1788787844.699786,-0.02851,0.00665,-1.00601,0.00311,0.00418,0.02713
1788787844.8176634,-0.00285,0.00332,-0.99927,0.00242,0.02131,0.00104
1788787844.8890042,-0.02795,-0.00436,-1.00213,-0.00192,-0.00579,0.01537
1788787845.0182166,-0.0247,-0.01712,-1.00108,0.00634,0.02505,0.00839
1788787845.1117682,-0.00688,0.01325,-1.01234,-0.00902,0.00168,0.00166
1788787845.242001,-0.01876,0.01714,-1.00544,0.01764,0.0166,-0.00925
1788787845.3113348,-0.0149,0.00122,-1.00657,-0.01226,0.00518,0.00905
1788787845.4123678,-0.00976,0.00927,-1.00551,0.01272,0.00724,-0.00527
1788787845.5343292,-0.00437,0.00446,-1.00178,-0.00435,0.00534,0.00841
1788787845.6466835,-0.01181,0.0065,-1.00182,0.0087,0.00767,0.00611
1788787845.7131171,0.00135,0.02013,-1.00292,-0.0131,0.00734,-0.01151
1788787845.833094,-0.01595,0.00362,-0.9993,-0.00062,0.02014,0.01855
1788787845.9189265,-0.01137,0.0041,-1.00432,-0.00826,0.00489,0.01416
1788787846.0160313,-0.01549,0.01418,-0.9971,0.02045,0.00835,0.00516
1788787846.1321635,-0.00817,-0.00221,-0.99894,-0.00436,0.01456,0.00262
1788787846.213447,-0.01656,0.00944,-1.00836,0.01036,-0.00552,-0.002
1788787846.3304262,-0.0067,0.00284,-1.00059,0.00725,0.0124,-0.0001
1788787846.422325,-0.00966,0.00558,-1.01113,0.0028,-0.00924,0.0012
1788787846.5531812,-0.00308,0.01041,-1.00532,0.00605,0.00843,-0.00155
1788787846.6720884,-0.01705,-0.00347,-1.00502,0.00085,0.00244,0.01314
1788787846.7531362,-0.0034,0.01847,-1.00074,0.02506,-0.0024,-0.01239
1788787846.9055483,-0.01419,0.01858,-0.99811,0.01683,-0.00049,0.00033
1788787846.9525945,-0.01117,0.01886,-1.00522,0.00396,0.00223,-0.01181
1788787847.032366,-0.01117,0.01886,-1.00522,0.00396,0.00223,-0.01181
1788787847.143911,0.01518,0.01797,-1.00043,-0.00722,0.01703,-0.00835
1788787847.2284417,-0.00323,0.00068,-1.01259,-0.00275,0.00367,0.01947
1788787847.3329132,-0.01151,0.00433,-0.99751,0.01107,-0.00115,-0.01214
1788787847.4385808,-0.03907,-0.01577,-0.99831,-0.02534,-0.00792,0.03377
1788787847.5669508,-0.00785,0.00373,-1.00174,0.02154,0.00269,-0.04709
1788787847.6444616,0.00679,0.00942,-1.00442,-0.0034,0.00941,0.01209
1788787847.775503,0.00148,0.03666,-1.01102,0.00347,0.00194,-0.0384
1788787847.8721926,0.00238,0.01294,-1.0052,-0.01348,0.00806,-0.02052
1788787847.962938,-0.01523,-0.00015,-1.00029,0.00842,0.00707,-0.0057
1788787848.0704777,0.00569,0.0438,-0.99943,-0.00649,0.01234,0.00256
1788787848.1929424,-0.01525,-0.01603,-1.00126,0.00405,0.00946,0.01542
1788787848.277389,-0.0193,-0.00094,-0.9974,-0.00357,0.02653,0.04386
1788787848.3593843,-0.00784,-0.01404,-1.0022,0.00553,0.00938,0.02632
1788787848.485753,-0.00188,0.02849,-0.99699,0.0102,0.00672,-0.02872
1788787848.5651171,-0.00837,0.01094,-1.00145,0.00715,0.01006,0.02432
1788787848.6713016,-0.00172,0.00343,-1.00915,0.00443,0.00164,-0.01096
1788787848.759318,-0.01771,0.02994,-0.99416,0.02709,-0.01341,-0.02185
1788787848.8725328,0.0079,0.00681,-1.00226,0.01303,-0.01131,0.00221
1788787848.9726138,-0.00613,0.01801,-0.98899,-0.01701,0.01429,-0.01749
1788787849.068199,-0.02142,0.00239,-0.99694,0.0092,0.01647,0.0052
1788787849.2068596,-0.01269,0.00516,-1.00312,-0.00265,-0.0225,-0.00798
1788787849.2936761,-0.00544,0.00978,-1.00058,0.00855,0.01782,0.0055
1788787849.4012895,-0.00423,0.00623,-1.00375,0.00046,-0.00344,-0.00011
1788787849.5280097,-0.00331,0.01935,-0.99899,0.00838,0.01639,-0.02818
1788787849.595863,-0.01431,-0.00048,-1.0145,-0.01772,-0.0042,0.00811
1788787849.7267523,-0.01538,0.02405,-1.00136,-0.00088,0.00902,0.01363
1788787849.7851512,-0.01062,0.01613,-1.00315,0.00926,0.00289,-0.04294
1788787849.9334104,0.03019,0.05462,-1.00052,-0.00126,0.01393,-0.02661
1788787850.0024896,-0.0207,-0.00332,-1.0186,-0.01364,-0.01591,0.0419
1788787850.1305482,-0.02683,0.00196,-1.00144,0.01627,0.00284,-0.03431
1788787850.225805,-0.00548,0.01671,-1.00688,-0.01066,-0.004,-0.00475
1788787850.3302355,-0.00743,0.03331,-1.00948,0.02276,-0.0104,-0.04375
1788787850.4301603,-0.1367,-0.33359,-0.99244,0.008,0.02583,1.05337
1788787850.5121777,0.03386,0.19067,-0.98755,-0.0268,-0.05075,1.88217
1788787850.6047966,-0.06922,-0.06443,-0.95584,0.0842,0.08349,2.42718
1788787850.7825966,0.07446,-0.01102,-0.97759,0.07948,0.04502,2.4206
1788787850.8470619,0.12605,-0.01122,-1.00277,0.02805,-0.01343,2.52808
1788787850.9320803,0.0646,-0.06792,-1.00193,0.01834,-0.0215,2.62679
1788787851.0526505,0.02032,-0.01505,-1.04572,-0.00785,-0.08024,2.64649
1788787851.134096,0.16787,0.47357,-1.02637,-0.02664,0.00509,-0.0239
1788787851.2408233,0.09996,-0.01387,-0.99889,0.00741,0.00629,0.5288
1788787851.3413215,-0.02903,-0.00748,-0.99151,0.03139,-0.00843,0.28788
1788787851.455891,-0.06207,0.02189,-1.00054,0.00854,0.00018,0.14396
1788787851.576397,-0.02162,0.00947,-0.99386,0.00273,0.01286,0.08439
1788787851.6311045,0.00891,0.012,-0.99769,0.00302,0.00441,0.05866
1788787851.7636213,0.01281,0.01077,-1.00102,-0.00154,0.00238,0.01565
1788787851.8323054,-0.00652,0.02099,-1.00153,0.00377,0.00212,0.02016
1788787851.9518673,-0.02472,0.04073,-1.00302,-0.00112,0.00217,-0.00485
1788787852.0435688,-0.02746,0.00747,-1.0056,0.00839,0.00337,0.00668
1788787852.1548176,-0.00487,0.00087,-0.99996,0.00402,-0.00179,-0.01364
1788787852.2449481,0.00098,0.00523,-1.00716,-0.00075,-0.00276,0.00328
1788787852.3601985,-0.01667,0.03117,-1.00238,0.00884,-0.00851,-0.03432
1788787852.424585,-0.02197,0.01793,-0.99028,0.00319,-0.00181,-9e-05
1788787852.540725,-0.00024,0.02243,-0.99889,0.00075,0.00815,-0.00109
